symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
HINDUNILVR,INE030A01027,17-10-2023,NSE,EQ,EQ,buy,FALSE,1,2557.8,26062193,1.10E+15,2023-10-17T15:11:45
HINDUNILVR,INE030A01027,17-10-2023,NSE,EQ,EQ,buy,FALSE,1,2557.8,26062194,1.10E+15,2023-10-17T15:11:45
IBULHSGFIN,INE148I01020,12-11-2023,NSE,EQ,EQ,buy,FALSE,300,170.35,21538752,1.10E+15,2023-11-12T18:57:23
IEX,INE022Q01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,11,125,26340644,1.10E+15,2023-08-28T15:26:27
IEX,INE022Q01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,9,125,26340642,1.10E+15,2023-08-28T15:26:27
IEX,INE022Q01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,69,125,26340643,1.10E+15,2023-08-28T15:26:27
IEX,INE022Q01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,161,125,26340645,1.10E+15,2023-08-28T15:26:27
IEX,INE022Q01020,17-10-2023,BSE,EQ,A,buy,FALSE,33,135.95,6689200,1.70E+18,2023-10-17T15:16:41
IEX,INE022Q01020,17-10-2023,BSE,EQ,A,buy,FALSE,25,135.9,6688900,1.70E+18,2023-10-17T15:16:41
IEX,INE022Q01020,17-10-2023,BSE,EQ,A,buy,FALSE,142,136,6689400,1.70E+18,2023-10-17T15:16:41
INDUSINDBK,INE095A01012,11-09-2023,NSE,EQ,EQ,buy,FALSE,21,1445.4,21978702,1.10E+15,2023-09-11T10:15:03
IRCTC,INE335Y01020,08-09-2023,NSE,EQ,EQ,buy,FALSE,43,709.5,22379032,1.10E+15,2023-09-08T10:46:23
IRCTC,INE335Y01020,31-01-2024,NSE,EQ,EQ,buy,FALSE,35,972,23235956,1.10E+15,2024-01-31T10:30:52
IRCTC,INE335Y01020,31-01-2024,NSE,EQ,EQ,buy,FALSE,1,972,23235957,1.10E+15,2024-01-31T10:30:52
IRCTC,INE335Y01020,31-01-2024,NSE,EQ,EQ,buy,FALSE,26,972,23235958,1.10E+15,2024-01-31T10:30:52
IRCTC,INE335Y01020,26-02-2024,NSE,EQ,EQ,buy,FALSE,51,988,21656127,1.10E+15,2024-02-26T09:42:25
J&KBANK,INE168A01041,11-09-2023,NSE,EQ,EQ,buy,FALSE,300,102.35,41728934,1.20E+15,2023-09-11T10:07:43
J&KBANK,INE168A01041,06-10-2023,NSE,EQ,EQ,sell,FALSE,100,113.05,44211272,1.20E+15,2023-10-06T13:45:16
J&KBANK,INE168A01041,06-10-2023,NSE,EQ,EQ,sell,FALSE,4,113.05,44211273,1.20E+15,2023-10-06T13:45:16
J&KBANK,INE168A01041,06-10-2023,NSE,EQ,EQ,sell,FALSE,196,113.05,44211271,1.20E+15,2023-10-06T13:45:16
JIOFIN,INE758E01017,11-09-2023,NSE,EQ,EQ,buy,FALSE,120,254,40994624,1.20E+15,2023-09-11T09:37:47
JIOFIN,INE758E01017,18-09-2023,NSE,EQ,EQ,buy,FALSE,120,238,41173387,1.20E+15,2023-09-18T09:50:18
JIOFIN,INE758E01017,25-09-2023,BSE,EQ,B,buy,FALSE,88,229.8,57256100,1.70E+18,2023-09-25T15:23:08
JIOFIN,INE758E01017,27-09-2023,BSE,EQ,B,buy,FALSE,60,229.05,17014300,1.70E+18,2023-09-27T10:15:36
JIOFIN,INE758E01017,27-09-2023,BSE,EQ,B,buy,FALSE,50,229,17014000,1.70E+18,2023-09-27T10:15:36
JIOFIN,INE758E01017,17-10-2023,BSE,EQ,B,buy,FALSE,135,222.4,64261400,1.70E+18,2023-10-17T14:48:15
JIOFIN,INE758E01017,23-02-2024,BSE,EQ,B,sell,FALSE,573,336.1,35167900,1.71E+18,2024-02-23T10:13:20
JMFINANCIL,INE780C01023,08-09-2023,NSE,EQ,EQ,buy,FALSE,169,91.25,42362017,1.20E+15,2023-09-08T10:39:16
JMFINANCIL,INE780C01023,08-09-2023,NSE,EQ,EQ,buy,FALSE,119,91.25,42362016,1.20E+15,2023-09-08T10:39:16
JMFINANCIL,INE780C01023,08-09-2023,NSE,EQ,EQ,buy,FALSE,50,91.25,42362015,1.20E+15,2023-09-08T10:39:16
JMFINANCIL,INE780C01023,05-03-2024,BSE,EQ,A,sell,FALSE,237,95.27,10308500,1.71E+18,2024-03-05T15:27:13
JMFINANCIL,INE780C01023,05-03-2024,BSE,EQ,A,sell,FALSE,10,95.32,10307800,1.71E+18,2024-03-05T15:27:13
JMFINANCIL,INE780C01023,05-03-2024,BSE,EQ,A,sell,FALSE,73,95.31,10308000,1.71E+18,2024-03-05T15:27:13
JMFINANCIL,INE780C01023,05-03-2024,BSE,EQ,A,sell,FALSE,18,95.3,10308200,1.71E+18,2024-03-05T15:27:13
JPPOWER,INE351F01018,04-09-2023,NSE,EQ,EQ,buy,FALSE,3620,8.35,46823229,1.20E+15,2023-09-04T14:46:19
JPPOWER,INE351F01018,07-11-2023,BSE,EQ,A,sell,FALSE,3620,14.11,73628300,1.70E+18,2023-11-07T12:09:00
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,100,18.7,41701529,1.20E+15,2024-04-08T10:01:05
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,743,18.65,41701525,1.20E+15,2024-04-08T10:01:05
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,596,18.65,41701526,1.20E+15,2024-04-08T10:01:05
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,22,18.7,41701527,1.20E+15,2024-04-08T10:01:05
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,29,18.7,41701528,1.20E+15,2024-04-08T10:01:05
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,26,18.7,41701530,1.20E+15,2024-04-08T10:01:05
JPPOWER,INE351F01018,08-04-2024,NSE,EQ,BE,buy,FALSE,1704,18.7,41701531,1.20E+15,2024-04-08T10:01:05
JUBLFOOD,INE797F01020,08-09-2023,NSE,EQ,EQ,buy,FALSE,23,530.5,42483801,1.20E+15,2023-09-08T10:45:03
JUBLFOOD,INE797F01020,08-09-2023,NSE,EQ,EQ,buy,FALSE,32,530.5,42483799,1.20E+15,2023-09-08T10:45:03
JUBLFOOD,INE797F01020,08-09-2023,NSE,EQ,EQ,buy,FALSE,5,530.5,42483800,1.20E+15,2023-09-08T10:45:03
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,20,330.8,44826520,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,70,330.55,44826512,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,30,330.75,44826513,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,11,330.75,44826514,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,4,330.75,44826515,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,24,330.75,44826516,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,120,330.75,44826517,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,1,330.75,44826518,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,27,330.75,44826519,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,6,330.8,44826521,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,1,330.85,44826522,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,20,330.85,44826523,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,1,330.85,44826524,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,12,330.85,44826525,1.20E+15,2023-12-20T12:30:57
KANSAINER,INE531A01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,15,330.85,44826526,1.20E+15,2023-12-20T12:30:57
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,2,1790.1,44902408,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,4,1790.1,44902407,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,7,1790.1,44902402,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,1790.1,44902403,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,4,1790.1,44902404,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,1790.1,44902406,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,28-08-2023,NSE,EQ,EQ,buy,FALSE,7,1790.1,44902405,1.20E+15,2023-08-28T14:42:10
KOTAKBANK,INE237A01028,17-10-2023,BSE,EQ,A,buy,FALSE,2,1769.05,2679200,1.70E+18,2023-10-17T14:55:16
KOTAKBANK,INE237A01028,17-10-2023,BSE,EQ,A,buy,FALSE,2,1769,2679000,1.70E+18,2023-10-17T14:55:16
KOTAKBANK,INE237A01028,17-10-2023,BSE,EQ,A,buy,FALSE,13,1769.1,2679400,1.70E+18,2023-10-17T14:55:16
KOTAKBANK,INE237A01028,17-01-2024,NSE,EQ,EQ,buy,FALSE,7,1778,46753857,1.20E+15,2024-01-17T13:35:13
KOTAKBANK,INE237A01028,17-01-2024,NSE,EQ,EQ,buy,FALSE,33,1777.95,46753856,1.20E+15,2024-01-17T13:35:13
LALPATHLAB,INE600L01024,31-01-2024,NSE,EQ,EQ,buy,FALSE,36,2519.9,50200426,1.20E+15,2024-01-31T15:00:02
LICI,INE0J1Y01017,28-08-2023,NSE,EQ,EQ,buy,FALSE,38,655.05,45975590,1.20E+15,2023-08-28T15:27:32
LICI,INE0J1Y01017,17-10-2023,NSE,EQ,EQ,buy,FALSE,4,649.15,45670294,1.20E+15,2023-10-17T14:58:49
LICI,INE0J1Y01017,17-10-2023,NSE,EQ,EQ,buy,FALSE,43,649.15,45670295,1.20E+15,2023-10-17T14:58:49
LICI,INE0J1Y01017,31-01-2024,NSE,EQ,EQ,sell,FALSE,85,965,45376970,1.20E+15,2024-01-31T11:44:04
LUXIND,INE150G01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,2,1466.35,44413204,1.20E+15,2023-08-31T13:46:52
LUXIND,INE150G01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,6,1466.25,44413201,1.20E+15,2023-08-31T13:46:52
LUXIND,INE150G01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,7,1466.3,44413202,1.20E+15,2023-08-31T13:46:52
LUXIND,INE150G01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,1,1466.35,44413203,1.20E+15,2023-08-31T13:46:52
LUXIND,INE150G01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,5,1466.4,44413205,1.20E+15,2023-08-31T13:46:52
MASFIN,INE348L01012,17-01-2024,NSE,EQ,EQ,buy,FALSE,100,980,43395503,1.20E+15,2024-01-17T10:42:29
METROPOLIS,INE112L01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,17,1347.6,44369490,1.20E+15,2023-08-31T13:43:22
METROPOLIS,INE112L01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,3,1347.65,44369494,1.20E+15,2023-08-31T13:43:22
METROPOLIS,INE112L01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,1,1347.65,44369493,1.20E+15,2023-08-31T13:43:22
METROPOLIS,INE112L01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,1,1347.65,44369492,1.20E+15,2023-08-31T13:43:22
METROPOLIS,INE112L01020,31-08-2023,NSE,EQ,EQ,buy,FALSE,1,1347.65,44369491,1.20E+15,2023-08-31T13:43:22
NIACL,INE470Y01017,08-09-2023,NSE,EQ,EQ,buy,FALSE,146,134.3,42456845,1.20E+15,2023-09-08T10:43:59
NIACL,INE470Y01017,08-09-2023,NSE,EQ,EQ,buy,FALSE,19,134.3,42456847,1.20E+15,2023-09-08T10:43:59
NIACL,INE470Y01017,08-09-2023,NSE,EQ,EQ,buy,FALSE,60,134.3,42456846,1.20E+15,2023-09-08T10:43:59
NIACL,INE470Y01017,30-11-2023,NSE,EQ,EQ,sell,FALSE,110,247.25,41779307,1.20E+15,2023-11-30T10:10:14
NIACL,INE470Y01017,30-11-2023,NSE,EQ,EQ,sell,FALSE,10,247.3,41779306,1.20E+15,2023-11-30T10:10:14
NIACL,INE470Y01017,30-11-2023,NSE,EQ,EQ,sell,FALSE,36,247.3,41779304,1.20E+15,2023-11-30T10:10:14
NIACL,INE470Y01017,30-11-2023,NSE,EQ,EQ,sell,FALSE,69,247.3,41779305,1.20E+15,2023-11-30T10:10:14
NMDC,INE584A01023,31-08-2023,NSE,EQ,EQ,buy,FALSE,250,122.25,44873740,1.20E+15,2023-08-31T14:21:36
NMDC,INE584A01023,16-10-2023,NSE,EQ,EQ,sell,FALSE,250,164.8,45864374,1.20E+15,2023-10-16T15:01:26
PAGEIND,INE761H01022,05-09-2023,NSE,EQ,EQ,buy,FALSE,1,39670,42454656,1.20E+15,2023-09-05T10:45:32
PIDILITIND,INE318A01026,05-09-2023,NSE,EQ,EQ,buy,FALSE,1,2489.8,42446708,1.20E+15,2023-09-05T10:45:04
PIDILITIND,INE318A01026,05-09-2023,NSE,EQ,EQ,buy,FALSE,6,2489.8,42446707,1.20E+15,2023-09-05T10:45:04
PIDILITIND,INE318A01026,05-09-2023,NSE,EQ,EQ,buy,FALSE,8,2490,42446710,1.20E+15,2023-09-05T10:45:04
PIDILITIND,INE318A01026,05-09-2023,NSE,EQ,EQ,buy,FALSE,1,2490,42446709,1.20E+15,2023-09-05T10:45:04
PIDILITIND,INE318A01026,17-10-2023,NSE,EQ,EQ,buy,FALSE,11,2420.85,45620305,1.20E+15,2023-10-17T14:56:10
PIDILITIND,INE318A01026,17-10-2023,NSE,EQ,EQ,buy,FALSE,1,2420.9,45620306,1.20E+15,2023-10-17T14:56:10
PNB,INE160A01022,08-09-2023,NSE,EQ,EQ,buy,FALSE,700,66.35,42402908,1.20E+15,2023-09-08T10:41:16
PNB,INE160A01022,06-10-2023,BSE,EQ,A,sell,FALSE,700,77.25,2841600,1.70E+18,2023-10-06T13:45:34
RAJESHEXPO,INE343B01030,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,503.7,66120520,1.30E+15,2023-08-28T15:22:42
RAJESHEXPO,INE343B01030,28-08-2023,NSE,EQ,EQ,buy,FALSE,58,503.7,66120521,1.30E+15,2023-08-28T15:22:42
RAJESHEXPO,INE343B01030,28-08-2023,NSE,EQ,EQ,buy,FALSE,2,503.75,66120522,1.30E+15,2023-08-28T15:22:42
RAJESHEXPO,INE343B01030,28-08-2023,NSE,EQ,EQ,buy,FALSE,9,503.8,66120523,1.30E+15,2023-08-28T15:22:42
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,4,929.4,62688293,1.30E+15,2023-09-05T10:51:05
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,5,929.25,62688288,1.30E+15,2023-09-05T10:51:05
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,12,929.3,62688289,1.30E+15,2023-09-05T10:51:05
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,5,929.3,62688290,1.30E+15,2023-09-05T10:51:05
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,11,929.3,62688291,1.30E+15,2023-09-05T10:51:05
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,5,929.4,62688292,1.30E+15,2023-09-05T10:51:05
RELAXO,INE131B01039,05-09-2023,NSE,EQ,EQ,buy,FALSE,1,929.45,62688294,1.30E+15,2023-09-05T10:51:05
RELIANCE,INE002A01018,04-10-2023,NSE,EQ,EQ,buy,FALSE,26,2301.85,61274661,1.30E+15,2023-10-04T09:54:42
RELIANCE,INE002A01018,17-10-2023,NSE,EQ,EQ,buy,FALSE,3,2355.4,65796787,1.30E+15,2023-10-17T15:08:51
RELIANCE,INE002A01018,17-10-2023,NSE,EQ,EQ,buy,FALSE,6,2355.4,65796788,1.30E+15,2023-10-17T15:08:51
RELIANCE,INE002A01018,19-02-2024,BSE,EQ,A,sell,FALSE,35,2929,5668400,1.71E+18,2024-02-19T13:26:16
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,7,532.9,73248696,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,1,532.95,73248697,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,4,532.95,73248698,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,13,533,73248699,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,20,533.05,73248700,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,1,533.05,73248701,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,1,533.05,73248702,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,1,533.05,73248703,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,3,533.05,73248704,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,72,533.1,73248705,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,19,533.15,73248706,1.30E+15,2024-06-27T09:35:52
REPCOHOME,INE612J01015,27-06-2024,NSE,EQ,EQ,buy,FALSE,8,533.15,73248707,1.30E+15,2024-06-27T09:35:52
ROSSARI,INE02A801020,05-09-2023,NSE,EQ,EQ,buy,FALSE,25,851,62595252,1.30E+15,2023-09-05T10:45:56
ROSSARI,INE02A801020,05-09-2023,NSE,EQ,EQ,buy,FALSE,6,850.95,62595250,1.30E+15,2023-09-05T10:45:56
ROSSARI,INE02A801020,05-09-2023,NSE,EQ,EQ,buy,FALSE,5,851,62595251,1.30E+15,2023-09-05T10:45:56
ROSSARI,INE02A801020,17-10-2023,BSE,EQ,A,buy,FALSE,17,812.2,101401300,1.70E+18,2023-10-17T14:53:12
ROSSARI,INE02A801020,17-10-2023,BSE,EQ,A,buy,FALSE,8,812.25,101401700,1.70E+18,2023-10-17T14:53:12
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,10,699.55,67304794,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,2,699.5,67304792,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,12,699.45,67304791,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,1,699.45,67304790,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,2,699.45,67304789,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,1,699.45,67304788,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,3,699.55,67304793,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,32,699.4,67304787,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,4,699.75,67304800,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,4,699.7,67304799,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,10,699.7,67304798,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,10,699.65,67304797,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,1,699.55,67304796,1.30E+15,2024-05-14T15:07:01
ROSSARI,INE02A801020,14-05-2024,NSE,EQ,EQ,buy,FALSE,1,699.55,67304795,1.30E+15,2024-05-14T15:07:01
SAIL,INE114A01011,07-09-2023,NSE,EQ,EQ,buy,FALSE,210,99.15,62035480,1.30E+15,2023-09-07T10:27:07
SAIL,INE114A01011,07-02-2024,BSE,EQ,A,sell,FALSE,111,146.7,1232200,1.71E+18,2024-02-07T09:25:55
SAIL,INE114A01011,07-02-2024,BSE,EQ,A,sell,FALSE,99,146.75,1231900,1.71E+18,2024-02-07T09:25:55
SBICARD,INE018E01016,28-09-2023,NSE,EQ,EQ,buy,FALSE,49,790.75,63947046,1.30E+15,2023-09-28T13:20:34
SBICARD,INE018E01016,28-09-2023,NSE,EQ,EQ,buy,FALSE,12,790.8,63947047,1.30E+15,2023-09-28T13:20:34
SBICARD,INE018E01016,28-09-2023,NSE,EQ,EQ,buy,FALSE,1,790.75,63947044,1.30E+15,2023-09-28T13:20:34
SBICARD,INE018E01016,28-09-2023,NSE,EQ,EQ,buy,FALSE,2,790.75,63947045,1.30E+15,2023-09-28T13:20:34
SBICARD,INE018E01016,17-10-2023,BSE,EQ,A,buy,FALSE,38,805.65,105929900,1.70E+18,2023-10-17T15:08:21
SBIETFPB,INF200KA1S22,04-03-2024,NSE,EQ,EQ,buy,FALSE,107,239.46,64933381,1.30E+15,2024-03-04T12:35:13
SBIETFPB,INF200KA1S22,07-03-2024,NSE,EQ,EQ,buy,FALSE,130,242.09,63238019,1.30E+15,2024-03-07T10:40:33
SBIN,INE062A01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,2,572.95,63485318,1.30E+15,2023-08-28T12:34:14
SBIN,INE062A01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,23,572.95,63485319,1.30E+15,2023-08-28T12:34:14
SBIN,INE062A01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,23,572.95,63485315,1.30E+15,2023-08-28T12:34:14
SBIN,INE062A01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,2,572.95,63485316,1.30E+15,2023-08-28T12:34:14
SBIN,INE062A01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,23,572.95,63485317,1.30E+15,2023-08-28T12:34:14
SBIN,INE062A01020,28-08-2023,NSE,EQ,EQ,buy,FALSE,2,572.95,63485314,1.30E+15,2023-08-28T12:34:14
SBIN,INE062A01020,14-02-2024,NSE,EQ,EQ,sell,FALSE,75,746.45,68481691,1.30E+15,2024-02-14T14:54:13
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,1,264.7,66952530,1.30E+15,2024-06-06T12:44:25
