symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,66,264.7,66952531,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,29,264.7,66952529,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,40,264.7,66952532,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,17,264.75,66952533,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,1,264.75,66952534,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,2,264.7,66952528,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,1,264.75,66952535,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,32,264.75,66952536,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,37,264.75,66952537,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,5,264.75,66952538,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,1,264.8,66952539,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,32,264.8,66952540,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,11,264.8,66952541,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,9,264.8,66952542,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,15,264.85,66952543,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,1,264.85,66952544,1.30E+15,2024-06-06T12:44:25
SHALBY,INE597J01018,06-06-2024,NSE,EQ,EQ,buy,FALSE,2,264.85,66952545,1.30E+15,2024-06-06T12:44:25
SRF,INE647A01010,07-09-2023,NSE,EQ,EQ,buy,FALSE,1,2456,62049830,1.30E+15,2023-09-07T10:27:58
SRF,INE647A01010,07-09-2023,NSE,EQ,EQ,buy,FALSE,4,2456,62049829,1.30E+15,2023-09-07T10:27:58
SRF,INE647A01010,07-09-2023,NSE,EQ,EQ,buy,FALSE,3,2456,62049831,1.30E+15,2023-09-07T10:27:58
SRF,INE647A01010,25-09-2023,NSE,EQ,EQ,buy,FALSE,1,2232.95,66519276,1.30E+15,2023-09-25T15:20:59
SRF,INE647A01010,25-09-2023,NSE,EQ,EQ,buy,FALSE,7,2232.95,66519274,1.30E+15,2023-09-25T15:20:59
SRF,INE647A01010,25-09-2023,NSE,EQ,EQ,buy,FALSE,1,2232.95,66519275,1.30E+15,2023-09-25T15:20:59
SRF,INE647A01010,17-10-2023,NSE,EQ,EQ,buy,FALSE,5,2275.15,65678001,1.30E+15,2023-10-17T15:04:00
SRF,INE647A01010,17-10-2023,NSE,EQ,EQ,buy,FALSE,2,2275.15,65678002,1.30E+15,2023-10-17T15:04:00
SRF,INE647A01010,17-10-2023,NSE,EQ,EQ,buy,FALSE,2,2275.15,65678003,1.30E+15,2023-10-17T15:04:00
SRF,INE647A01010,17-11-2023,BSE,EQ,A,sell,FALSE,10,2360.25,11118000,1.70E+18,2023-11-17T15:26:57
SRF,INE647A01010,17-11-2023,BSE,EQ,A,sell,FALSE,10,2359.7,11118500,1.70E+18,2023-11-17T15:26:57
SRF,INE647A01010,17-11-2023,BSE,EQ,A,sell,FALSE,6,2359.8,11118300,1.70E+18,2023-11-17T15:26:57
STARHEALTH,INE575P01011,05-09-2023,NSE,EQ,EQ,buy,FALSE,35,648.55,62746848,1.30E+15,2023-09-05T10:54:50
STARHEALTH,INE575P01011,05-09-2023,NSE,EQ,EQ,buy,FALSE,10,648.6,62746849,1.30E+15,2023-09-05T10:54:50
STARHEALTH,INE575P01011,25-09-2023,BSE,EQ,A,buy,FALSE,6,581.8,117371000,1.70E+18,2023-09-25T15:21:44
STARHEALTH,INE575P01011,25-09-2023,BSE,EQ,A,buy,FALSE,25,581.85,117371200,1.70E+18,2023-09-25T15:21:44
STARHEALTH,INE575P01011,25-09-2023,BSE,EQ,A,buy,FALSE,4,581.65,117370800,1.70E+18,2023-09-25T15:21:44
STARHEALTH,INE575P01011,17-10-2023,NSE,EQ,EQ,buy,FALSE,10,596.2,65533439,1.30E+15,2023-10-17T14:56:55
STARHEALTH,INE575P01011,17-10-2023,NSE,EQ,EQ,buy,FALSE,12,596.1,65533437,1.30E+15,2023-10-17T14:56:55
STARHEALTH,INE575P01011,17-10-2023,NSE,EQ,EQ,buy,FALSE,28,596.15,65533438,1.30E+15,2023-10-17T14:56:55
STARHEALTH,INE575P01011,26-02-2024,NSE,EQ,EQ,buy,FALSE,3,574.4,61299834,1.30E+15,2024-02-26T09:35:55
STARHEALTH,INE575P01011,26-02-2024,NSE,EQ,EQ,buy,FALSE,13,574.4,61299833,1.30E+15,2024-02-26T09:35:55
STARHEALTH,INE575P01011,26-02-2024,NSE,EQ,EQ,buy,FALSE,13,574.35,61299830,1.30E+15,2024-02-26T09:35:55
STARHEALTH,INE575P01011,26-02-2024,NSE,EQ,EQ,buy,FALSE,46,574.4,61299832,1.30E+15,2024-02-26T09:35:55
STARHEALTH,INE575P01011,26-02-2024,NSE,EQ,EQ,buy,FALSE,13,574.4,61299831,1.30E+15,2024-02-26T09:35:55
SUNTV,INE424H01027,26-09-2023,NSE,EQ,EQ,buy,FALSE,27,600.5,61899027,1.30E+15,2023-09-26T10:35:13
TANLA,INE483C01032,18-09-2023,NSE,EQ,EQ,buy,FALSE,34,1058.35,64235969,1.30E+15,2023-09-18T13:15:55
TANLA,INE483C01032,18-09-2023,NSE,EQ,EQ,buy,FALSE,21,1058.5,64235970,1.30E+15,2023-09-18T13:15:55
TATAELXSI,INE670A01012,18-09-2023,NSE,EQ,EQ,buy,FALSE,6,7302.9,63891581,1.30E+15,2023-09-18T12:47:34
TATAELXSI,INE670A01012,18-09-2023,NSE,EQ,EQ,buy,FALSE,1,7302.9,63891582,1.30E+15,2023-09-18T12:47:34
TATAELXSI,INE670A01012,18-09-2023,NSE,EQ,EQ,buy,FALSE,1,7302.95,63891583,1.30E+15,2023-09-18T12:47:34
TATAELXSI,INE670A01012,26-09-2023,NSE,EQ,EQ,buy,FALSE,3,7319.9,61865285,1.30E+15,2023-09-26T10:33:30
TATAELXSI,INE670A01012,17-10-2023,NSE,EQ,EQ,buy,FALSE,3,7423,65865981,1.30E+15,2023-10-17T15:10:59
TEAMLEASE,INE985S01024,11-09-2023,NSE,EQ,EQ,buy,FALSE,2,2690.85,62315459,1.30E+15,2023-09-11T10:16:52
TEAMLEASE,INE985S01024,11-09-2023,NSE,EQ,EQ,buy,FALSE,5,2691,62315462,1.30E+15,2023-09-11T10:16:52
TEAMLEASE,INE985S01024,11-09-2023,NSE,EQ,EQ,buy,FALSE,1,2690.9,62315461,1.30E+15,2023-09-11T10:16:52
TEAMLEASE,INE985S01024,11-09-2023,NSE,EQ,EQ,buy,FALSE,3,2690.9,62315460,1.30E+15,2023-09-11T10:16:52
TEAMLEASE,INE985S01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,5,2993.4,65432714,1.30E+15,2023-12-20T12:34:00
TEAMLEASE,INE985S01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,3,2993.65,65432715,1.30E+15,2023-12-20T12:34:00
TEAMLEASE,INE985S01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,1,2993.7,65432716,1.30E+15,2023-12-20T12:34:00
TEAMLEASE,INE985S01024,20-12-2023,NSE,EQ,EQ,buy,FALSE,1,2993.35,65432713,1.30E+15,2023-12-20T12:34:00
VAIBHAVGBL,INE884A01027,11-09-2023,NSE,EQ,EQ,buy,FALSE,1,436.45,61981602,1.30E+15,2023-09-11T10:05:57
VAIBHAVGBL,INE884A01027,11-09-2023,NSE,EQ,EQ,buy,FALSE,48,436.5,61981603,1.30E+15,2023-09-11T10:05:57
VAIBHAVGBL,INE884A01027,11-09-2023,NSE,EQ,EQ,buy,FALSE,8,436.3,61981601,1.30E+15,2023-09-11T10:05:57
VAIBHAVGBL,INE884A01027,11-09-2023,NSE,EQ,EQ,buy,FALSE,13,436.2,61981600,1.30E+15,2023-09-11T10:05:57
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,5,463.25,66100754,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,463.25,66100755,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,14,463.25,66100756,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,463.4,66100757,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,463.4,66100758,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,463.4,66100759,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,7,463.45,66100760,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,7,463.45,66100761,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,7,463.45,66100763,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,11,463.55,66100764,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,3,463.65,66100765,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,1,463.45,66100762,1.30E+15,2023-08-28T15:22:00
VALIANTORG,INE565V01010,28-08-2023,NSE,EQ,EQ,buy,FALSE,16,463.25,66100753,1.30E+15,2023-08-28T15:22:00
WHIRLPOOL,INE716A01013,12-10-2023,NSE,EQ,EQ,buy,FALSE,8,1711.5,65013563,1.30E+15,2023-10-12T14:35:12
WHIRLPOOL,INE716A01013,12-10-2023,NSE,EQ,EQ,buy,FALSE,6,1711.45,65013562,1.30E+15,2023-10-12T14:35:12
WHIRLPOOL,INE716A01013,12-10-2023,NSE,EQ,EQ,buy,FALSE,1,1711.4,65013561,1.30E+15,2023-10-12T14:35:12
WHIRLPOOL,INE716A01013,12-10-2023,NSE,EQ,EQ,buy,FALSE,20,1710.85,65013560,1.30E+15,2023-10-12T14:35:12
WHIRLPOOL,INE716A01013,17-10-2023,NSE,EQ,EQ,buy,FALSE,3,1681.8,65576542,1.30E+15,2023-10-17T14:59:18
WHIRLPOOL,INE716A01013,17-10-2023,NSE,EQ,EQ,buy,FALSE,2,1682.2,65576546,1.30E+15,2023-10-17T14:59:18
WHIRLPOOL,INE716A01013,17-10-2023,NSE,EQ,EQ,buy,FALSE,1,1682.2,65576545,1.30E+15,2023-10-17T14:59:18
WHIRLPOOL,INE716A01013,17-10-2023,NSE,EQ,EQ,buy,FALSE,7,1682.15,65576544,1.30E+15,2023-10-17T14:59:18
WHIRLPOOL,INE716A01013,17-10-2023,NSE,EQ,EQ,buy,FALSE,5,1682.15,65576543,1.30E+15,2023-10-17T14:59:18
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,4,2003.85,73013008,1.30E+15,2024-06-27T09:30:39
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,5,2003.8,73013009,1.30E+15,2024-06-27T09:30:39
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,2,2003.8,73013010,1.30E+15,2024-06-27T09:30:39
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,6,2003.8,73013011,1.30E+15,2024-06-27T09:30:39
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,12,2003.8,73013012,1.30E+15,2024-06-27T09:30:39
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,17,2003.7,73013013,1.30E+15,2024-06-27T09:30:39
WHIRLPOOL,INE716A01013,27-06-2024,NSE,EQ,EQ,sell,FALSE,7,2003.65,73013014,1.30E+15,2024-06-27T09:30:39
WIPRO,INE075A01022,08-09-2023,NSE,EQ,EQ,buy,FALSE,80,430,62354796,1.30E+15,2023-09-08T10:42:11
WIPRO,INE075A01022,17-10-2023,NSE,EQ,EQ,buy,FALSE,49,411.6,65941316,1.30E+15,2023-10-17T15:13:47
WIPRO,INE075A01022,17-10-2023,NSE,EQ,EQ,buy,FALSE,21,411.6,65941315,1.30E+15,2023-10-17T15:13:47
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,3,4110,84210400,1.72E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,5,4109.6,84210600,1.72E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,1,4109.35,84210800,1.72E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,2,4109.15,84211000,1.72E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,11,4108.85,84211200,1.72E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,8,4108.75,84211400,1.72E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,17,4108.5,84211700,1.72E+18,2024-07-12T10:24:07
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,6,5736.85,1893116,1.00E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,2,5736.85,1893117,1.00E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,2,5736.8,1893118,1.00E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,1,5736.8,1893119,1.00E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,2,5736.8,1893120,1.00E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,1,5736.8,1893121,1.00E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,3,5736.8,1893122,1.00E+15,2024-07-12T10:24:52
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,11,2246.5,1949790,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,2,2246.5,1949791,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,3,2246.5,1949792,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.55,1949793,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,12,2246.65,1949794,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.65,1949795,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.65,1949796,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.65,1949797,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,20,2246.8,1949798,1.00E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,2,2246.85,1949799,1.00E+15,2024-07-12T10:28:17
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.05,1984344,1.00E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,11,1802.1,1984345,1.00E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.45,1984346,1.00E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.65,1984347,1.00E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.7,1984348,1.00E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,26,1802.7,1984349,1.00E+15,2024-07-12T10:30:25
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,3,4110,84210400,1.72076E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,5,4109.6,84210600,1.72076E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,1,4109.35,84210800,1.72076E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,2,4109.15,84211000,1.72076E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,11,4108.85,84211200,1.72076E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,8,4108.75,84211400,1.72076E+18,2024-07-12T10:24:07
CAMS,INE596I01012,12-07-2024,BSE,EQ,A,sell,FALSE,17,4108.5,84211700,1.72076E+18,2024-07-12T10:24:07
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,6,5736.85,1893116,1E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,2,5736.85,1893117,1E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,2,5736.8,1893118,1E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,1,5736.8,1893119,1E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,2,5736.8,1893120,1E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,1,5736.8,1893121,1E+15,2024-07-12T10:24:52
BRITANNIA,INE216A01030,12-07-2024,NSE,EQ,EQ,sell,FALSE,3,5736.8,1893122,1E+15,2024-07-12T10:24:52
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,11,2246.5,1949790,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,2,2246.5,1949791,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,3,2246.5,1949792,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.55,1949793,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,12,2246.65,1949794,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.65,1949795,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.65,1949796,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,5,2246.65,1949797,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,20,2246.8,1949798,1E+15,2024-07-12T10:28:17
ANGELONE,INE732I01013,12-07-2024,NSE,EQ,EQ,buy,FALSE,2,2246.85,1949799,1E+15,2024-07-12T10:28:17
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.05,1984344,1E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,11,1802.1,1984345,1E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.45,1984346,1E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.65,1984347,1E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,1,1802.7,1984348,1E+15,2024-07-12T10:30:25
AAVAS,INE216P01012,12-07-2024,NSE,EQ,EQ,buy,FALSE,26,1802.7,1984349,1E+15,2024-07-12T10:30:25
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,1,297,400252,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,1,297,400253,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,1,297.05,400254,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,16,297.05,400255,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,1,297.1,400256,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,1,297.15,400257,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,17,297.15,400258,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,2,297.2,400259,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,1,297.2,400260,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,36,297.2,400261,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,45,297.2,400262,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,18,297.2,400263,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,53,297.25,400264,1E+15,2024-07-15T09:20:38
CAMPUS,INE278Y01022,15-07-2024,NSE,EQ,EQ,buy,FALSE,4,297.25,400265,1E+15,2024-07-15T09:20:38
EMAMILTD,INE548C01032,18-07-2024,NSE,EQ,EQ,sell,FALSE,1,805.45,204952584,1.1E+15,2024-07-18T10:31:32
EMAMILTD,INE548C01032,18-07-2024,NSE,EQ,EQ,sell,FALSE,2,805.15,204952585,1.1E+15,2024-07-18T10:31:32
EMAMILTD,INE548C01032,18-07-2024,NSE,EQ,EQ,sell,FALSE,33,805.15,204952586,1.1E+15,2024-07-18T10:31:32
CAMPUS,INE278Y01022,23-07-2024,NSE,EQ,EQ,buy,FALSE,101,286.2,2145703,1E+15,2024-07-23T10:23:31
